OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY,GlobalID,LAT,LON
2895,20496,20490,SACHS HARBOR,CA,71.966667,-125.25,CAN,CA7621,V,CN,P, , ,Y,Y, , , , , ,2, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,d1644b08-6951-43e0-a3a7-3982a2681bae,71.9666666662337,-125.2499999996
2896,20497,20490,CAPE YOUNG,CA,68.933333,-116.933333,CAN,CA7667,V,OR,P, , ,Y,Y, , ,F, , ,0, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86fbf413-61e4-476c-8e2e-3e3b1138faa6,68.933333332967,-116.933333333067
2897,20498,20490,BERNARD HARBOR,CA,68.783333,-114.766667,CAN,15955,S,CN,F, , ,Y,Y, , ,J, , ,0, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,6963b1df-0b46-41fa-9070-685375109668,68.7833333332668,-114.766666666833
2898,20499,20490,LADY FRANKLIN POINT,CA,68.483333,-113.266667,CAN,15955,V,CN,F, , ,Y,Y, , ,M, , ,1, , , , , , , , , , , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,5c143271-5c02-457a-86bb-975808c750b5,68.483333332967,-113.266666666234
2899,20500,20490,COPPERMINE,CA,67.8,-115.05,CAN,CA7777,V,RN,F, , ,Y,Y, , ,J,P, ,1, ,Y, , , , , , , , , , , , , , , , ,Y,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , ,C, , ,dcd2d200-a959-4be5-990e-63ca7a1bae1e,67.8000000003997,-115.0500000002
2900,20510,20490,CAMBRIDGE BAY,CA,69.116667,-105.066667,CAN,CA7750,V,CN,G, , ,Y,Y, , ,O, , ,1, ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, ,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, , , ,C, , ,c5e1b753-5799-4b15-bce3-054f89d5aedb,69.1166666665335,-105.066666666433
2901,20520,20490,RESOLUTE BAY,CA,74.683333,-95.9,CAN,CA7511,V,CN,F, , ,Y,Y, ,H,N, , ,6, ,N,Y, , , , , , , , ,Y, , ,Y, , , ,Y,Y, , ,Y, , , , , , , , ,Y, , , , , , , , , , , ,Y, , , , , , , ,57953d5d-8fc2-4a46-84f5-3fd1ac112927,74.6833333331668,-95.8999999998001
3009,2200,1930,PORT DE BECANCOUR,CA,46.4,-72.383333,SCOR, ,V,RN,E,N,N,Y,N,N,K,K,K, ,0,M,Y, , , ,Y,Y, , , , ,Y, , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,503bdd79-62b0-43d9-86b1-abd7a36f4a93,46.4,-72.3833333330668
3064,19130,19080,KETCHIKAN,US,55.333333,-131.65,CP08,17430,S,CN,G, , , , , , , ,L,K,13,L,Y,Y, ,N, , ,Y, , , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y, , ,C, , ,1ef98f50-ae86-45ff-bbdc-258818b23344,55.3333333331668,-131.6500000003
3065,19140,19080,WARD COVE,US,55.4,-131.733333,CP08,17428,V,CN,G,N,N,N,Y, ,A,B,J, ,13, ,Y, , , , , ,Y, , , , , , , ,Y, , ,Y, , ,Y,Y, , , ,Y,N, , , , , , , , , ,Y,Y,Y,N,N,Y,Y,N,N,N,N, , , ,9334cf71-d9d7-44ff-85f4-ca67a128d190,55.4,-131.733333333167
3066,19160,19080,KNUDSON COVE,US,55.466667,-131.8,CP08,17422,V,OR,P,N,N,N,Y, , ,M, , ,13, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , ,Y, , , ,Y,Y, , , , , , , , , ,N,N,N,Y,Y,Y,N,N,N,N,N, , , ,7168b0bb-efb2-4fc9-94a8-304d9827457d,55.4666666668332,-131.8
3067,19170,19080,LORING,US,55.6,-131.633333,CP08,17423,V,CN,F,N,N,N,Y, , ,A, , ,13, , , , , , , ,Y, , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,a9f92ca8-73fb-4afc-8d83-21bd41df8a3a,55.5999999996003,-131.633333333367
3068,19180,19080,YES BAY,US,55.916667,-131.8,CP08,17422,V,CN,G,N,N,N,Y, , ,G, , ,13, , , , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , ,Y, , , ,N,Y,N,Y,N,N, , , ,e32ba7d0-7168-4e47-9bf7-e10af0c929ac,55.9166666668332,-131.8
3069,19190,19080,UNION BAY,US,55.766667,-132.216667,CP08,17423,V,CN,G,N,N,N, , , ,A,L, ,14, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5da6b52b-a5e7-4d7d-9c2a-4d3ecff2f0eb,55.7666666662337,-132.216666667033
3070,19200,19080,BURNETT INLET,US,56.066667,-132.466667,CP08,17382,V,CN,F,N,N,N, , , ,J,O, ,14, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d684e4a6-3d3d-4887-b435-8eddbf9e292d,56.0666666665335,-132.466666666533
3071,19210,19080,WRANGELL,US,56.466667,-132.383333,CP08,17384,S,CN,G,N,N,N, , ,L,M,J,K,14,M,Y, ,Y, , , ,Y,Y, , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, , , , , , , , , ,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N, , ,cf72c7b0-479e-4657-bc5c-9be0e869f71d,56.4666666666334,-132.383333333666
3072,19220,19080,KASAAN,US,55.533333,-132.4,CP08,17426,V,CN,E,N,N,N, , , , ,K, ,13, , , , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , ,N,N, , , , , , , , , ,N,N,N,N,N,N,Y,N,N,N,N, , , ,54ddd47e-0a9f-4fa2-981b-178d469c38eb,55.5333333336665,-132.3999999997
3073,19230,19080,ROSE INLET,US,54.95,-132.966667,CP08,17408,V,CN,G,N,N,N, , , , ,L, ,11, , , , , , , ,Y, , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , ,N,Y,N,N,N,N, , , ,c56cad47-9dc2-4589-9209-872db17a96cb,54.95,-132.966666666433
3074,19240,19080,HYDABURG,US,55.2,-132.833333,CP08,17407,V,CN,F,N,N,N, , , , ,M, ,11, , , , , , , ,Y, , , , , , , ,Y, ,Y,Y,Y, ,Y, , , , ,Y,N, , , , , , , , , ,N,Y, ,N,N,Y,Y,Y,Y,Y,Y,C, , ,a13e6bff-ccad-4bb9-a969-9ed4d1840326,55.2000000003998,-132.833333333666
3075,19250,19080,WATERFALL,US,55.3,-133.233333,CP08,17407,V,OR,P,N,N,N, , , ,A,M,L,8, , , , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , ,14263ef3-bc95-430a-9791-5ad8cf57856b,55.3000000001999,-133.233333333766
3076,19260,19080,CRAIG,US,55.466667,-133.15,CP08,17405,V,CN,G,N,N,N, , , , ,N,O,8, , , , , , , , , , , , , , , ,Y, ,Y,Y,Y, ,Y, , , , ,N,N, , , , , , , , , ,N,Y,N,N,N,Y,Y,Y,Y,N,N,C, , ,35fdefac-942c-4064-adfb-b4d50256516a,55.4666666668332,-133.15
3077,19270,19080,KLAWOCK,US,55.55,-133.1,CP08,17405,V,CN,G,N, ,N,Y, , , ,N, ,8, , , , , , , , , , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,f9981caf-7020-4993-b5a7-81dd5430f12b,55.5499999997003,-133.1000000001
3078,19280,19080,STEAMBOAT BAY,US,55.533333,-133.633333,CP08,17406,V,CN,G,N,Y,N, , , ,A,N,O,8, ,Y, , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, ,Y, , , , , ,b32b0c7c-03a7-46f6-b5b8-8bad985aed19,55.5333333336665,-133.633333332967
3079,19290,19080,FISHERMANS HARBOR,US,55.966667,-133.8,CP08,17402,V,CN,G,N,N,N, , ,O,O,N, ,9, , , , , , , ,Y, , , ,Y, , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,4b2b125d-4bb2-4aab-994e-b3bd6b7d3301,55.9666666667333,-133.7999999996
3080,19300,19080,PETERSBURG,US,56.816667,-132.95,CP08,17375,S,CN,G,N,N,N, , ,M,M,M,M,14,M, , ,Y, , , ,Y, , , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, , , , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , ,0a9da3f4-96e4-493b-b770-550121b632fa,56.8166666668333,-132.9500000004
3081,19310,19080,KAKE,US,56.966667,-133.933333,CP08,17368,V,OR,F,N,N,N, , , , ,M,M,11, ,Y, , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,27f12879-80cc-42d5-8fc5-b2d3c0b4dced,56.9666666665335,-133.933333333267
3082,19320,19080,WASHINGTON BAY,US,56.733333,-134.35,CP08,17370,V,CN,G,N,N,N, , , , ,L, ,0, , , , , , , ,Y, , , , , , , , , , , ,Y, ,Y, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,393e1312-0f95-4e62-bd54-5c00862ab728,56.7333333330669,-134.3500000003
3083,19330,19080,BAY OF PILLARS,US,56.6,-134.233333,CP08,17370,V,CN,G,N,N,N, , , ,B,K, ,10, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3b117656-79f9-4b65-be49-96978aa59673,56.6000000002998,-134.233333333566
3084,19370,19080,BIG PORT WALTER,US,56.383333,-134.733333,CP08,17333,V,CN,G,N,N,Y,Y, ,A, ,J, ,9, , , , , , , ,Y, , , , , , , , , , ,Y,Y, ,Y, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,4224811e-c59d-4194-9159-b40fd085dd17,56.3833333337664,-134.733333333467
3085,19375,19080,LITTLE PORT WALTER,US,56.383333,-134.633333,CP08,17333,V,CN,G,N,N, ,Y, ,N,G,M, ,9, ,Y, , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,f8aba6b2-c38b-457d-996b-67c35d79c9c1,56.3833333337664,-134.633333333666
3086,19380,19080,PORT ARMSTRONG,US,56.3,-134.666667,CP08,17331,V,CN,G,N,N,N, , , ,A,M, ,9, , , , , , , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y, , , , , ,1aa41ed0-1b50-4364-b15b-34473f55c1f1,56.3000000000001,-134.666666666633
3087,19390,19080,PORT CONCLUSION,US,56.25,-134.683333,CP08,17331,V,CN,G,N,N,N, , , ,O,M, ,9, ,N, , , , , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,09d4cab2-6ac3-4434-bc0c-48538f6dc103,56.2500000001,-134.683333333566
3088,19400,19080,PORT ALEXANDER,US,56.25,-134.65,CP08,17331,V,CN,G,N,N,N, , ,O,H,O,O,9, , , , , , , ,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , ,Y,Y, , , , ,C, , ,b6bcdbe7-2f92-42bf-b880-b32b7cf1fe03,56.2500000001,-134.6499999997
3089,19410,19080,SITKA,US,57.05,-135.333333,CP08,17327,S,CN,G,N,Y,N,Y, ,L,A,J, ,8, ,Y, ,Y,N,Y,Y,Y, , , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, ,S,f2242a36-dcb0-4aed-b641-c32abf71af6a,57.0500000002998,-135.333333333167
3090,19430,19080,KIMSHAN COVE,US,57.683333,-136.116667,CP08,17322,V,CN,G,N,N,N, , ,J,J,P, ,8, ,Y, , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,76bb00b8-1ddf-44d5-919d-8419226be436,57.683333332967,-136.116666666434
3091,19440,19080,PELICAN,US,57.966667,-136.233333,CP08,17303,V,CN,G,N,N,N, , ,A, ,N,N,8, , , ,Y, , , ,Y, , , , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,N, , , , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , ,8a96a45b-6d46-43cd-8fe0-63d8fc8f39e7,57.9666666663337,-136.233333333167
3172,19585,19080,PORT CHILKOOT,US,59.233333,-135.433333,CP08,17317,V,CN,G,N,N,N, , , , , ,L,9, , , , , ,Y, ,Y, , , , , , , , , , , ,Y,Y,Y, , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , ,f0da7089-4e04-45a8-9fc5-e37bbcd0cd8d,59.2333333334666,-135.433333332967
3192,19450,19080,ELFIN COVE,US,58.2,-136.35,CP08,17302,V,CN,G,N,N,N,Y, ,P, , , ,0, , , , , , , , , , , , , , , , , , ,Y,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,f4a2c148-b9d8-44ef-82b1-7c16522efbf5,58.1999999998002,-136.3499999999
3193,19460,19080,HOONAH,US,58.116667,-135.45,CP08,17302,V,CN,G,N,N,N, , , ,B,O,N,13, ,Y, , , , , ,Y, , , , , , , ,Y, ,Y,Y,Y, ,Y,Y, , , ,N,Y, , , , , , , , , ,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,C, , ,1b71e23a-7848-4b30-b2d4-a876f509a58d,58.1166666669332,-135.4499999999
3194,19470,19080,TENAKEE SPRINGS,US,57.783333,-135.2,CP08,17300,V,CN,F,N,N, , , , , ,M, ,12, , , , , , , ,Y, , , , , , , , , , ,Y,Y, ,Y,Y, , , , , , , , , , , , , , ,N,N,N,N,N, , , , , , , , , ,8a3fa536-9051-4699-ad91-c4f5757d31f4,57.7833333336665,-135.2000000004
3195,19480,19080,CHATHAM,US,57.516667,-134.933333,CP08,17338,V,CN,F,N,N,Y, , , ,E,K,N,11, , , , , , , , , , , , , , , , , , ,Y,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , ,Y,Y,Y,Y,N,Y, , , ,9bdb3e0a-82da-4374-a697-70b1a959425f,57.5166666663337,-134.933333333067
3196,19490,19080,TODD,US,57.466667,-135.05,CP08,17338,V,CN,F, , , , , , , ,L, ,12, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,07443f95-b4c4-4124-8af1-4e3f58583e41,57.4666666664336,-135.0499999998
3197,19510,19080,HOOD BAY,US,57.4,-134.5,CP08,17339,V,CN,G,N,N,N,Y, , ,L,M,M,12, , , , , , , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , , , ,Y,Y,Y, , , , ,d168780b-9ced-467c-9245-e3cb95e3216b,57.3999999996004,-134.5
3198,19520,19080,HAWK INLET,US,58.116667,-134.75,CP08,17312,V,CN,G,Y,N,N,Y, , ,J,L,O,12, , , , , , , , , , , , , , , , , ,Y,Y,Y, ,Y,Y, , , ,N,N, , , , ,Y, , , , ,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y, , , ,20260cb8-e904-41b9-9c9a-03bce5fc9b73,58.1166666669332,-134.7500000004
3199,19530,19080,FUNTER,US,58.25,-134.9,CP08,17316,V,CN,G,N,N,N,Y, ,A,A,B, ,13, ,Y, , , , , ,Y, , , , , , , , , , ,Y,Y, ,Y,Y, , , ,N,N, , , , , , , , , ,N,Y,N,N,N,N,Y,N,N,N,N, , , ,49a9a1d7-d5f6-44e5-8b65-a9a4dbe568a5,58.2499999997003,-134.9000000001
3200,19550,19080,DUPONT,US,58.233333,-134.266667,CP08,17315,V,CN,F, , , , , , , ,L, ,14, , , , , , , ,Y, , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5a136d33-393a-4dcb-bc27-8af2fa0cee8e,58.2333333336664,-134.266666666533
3201,19580,19080,JUNEAU,US,58.3,-134.416667,CP08,17315,S,CN,G,N,N,N, ,Y,L,A,H,N,14, ,Y,Y,Y, ,Y, ,Y, , , , ,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, , ,Y, , , , ,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, ,S,444de223-8198-488a-9ddb-b7df566925b8,58.2999999996003,-134.416666666234
3202,19588,19080,HAINES,US,59.233333,-135.433333,CP08,17317,V,CN,G,N,N,N, , , ,B,N,L,9, , , , , ,Y, ,Y, , , ,Y, , , , , , ,Y,Y,Y,Y,Y, , , ,Y, , , ,Y, , , , ,Y, , , , , , , ,Y,N,N,N,N,N, , ,69a855ee-cb2a-4747-8da4-3476a872e729,59.2333333334666,-135.433333332967
3203,19589,19080,TANANI POINT,US,59.283333,-135.45,CP08,17317,V,CN,F,N,N,N, , , , , ,J,0, , , , , ,Y, ,Y, , , , , , , , , , , , , ,Y, , , , , , , , ,Y, , , , ,Y, , , , , , , , , , , , , , , ,3d64c9ca-f6d6-4ca3-9f45-aadcf65200cd,59.2833333333667,-135.4499999999
3204,19590,19080,SKAGWAY,US,59.45,-135.333333,CP08,17317,V,CN,F,N,N,N, , ,A,L,J, ,14,L, , ,Y,N,Y,Y,Y, , , ,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, , , , , , , ,Y,Y,N,N,N,Y,Y,N,N,N,N,N, , ,8f893952-dc99-4ed1-b47a-f33c487aed9e,59.45,-135.333333333167
3205,19600,19080,LETNIKOF COVE,US,59.183333,-135.4,CP08,17317,V,CN,G,N,N,N, , , ,J,M, ,14, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,6909ce00-4eed-4786-9872-c6213a509f12,59.1833333335666,-135.4
3206,19610,19080,EXCURSION INLET,US,58.416667,-135.45,CP08,17316,V,CN,G,N,N,N, , , ,A,L,M,13, , , , , , , ,Y, , , , , , , , , ,Y,Y,Y, ,Y,Y, , , ,N,N, , , , , , , , , ,N,Y,N,N,N,Y,Y,N,N,N,N, , , ,e1958def-f9ea-4ccd-b40a-006a741d5209,58.4166666663336,-135.4499999999
3207,19620,19080,YAKUTAT,US,59.55,-139.733333,CP09,16761,V,CN,G,N,Y,Y,Y, , ,A,K, ,10, , , , , ,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,N,N, , , , , , , , , ,N,Y,N,N,N,Y,Y,Y,Y,Y,Y, , , ,0110b04b-fae8-46ab-9703-c3a0642b1542,59.5499999998002,-139.733333333367
3212,19110,19080,METLAKATLA,US,55.133333,-131.566667,CP08,17435,V,OR,P, , , , , , ,P,M, ,12,L,Y,Y, ,N, , ,Y, , , ,Y, , , , , , , , ,Y,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,N,N,N,N,N, , ,b19cd64a-214c-4c2f-9f63-721989a11c26,55.1333333335666,-131.566666666533
3213,19120,19080,GEORGE INLET,US,55.383333,-131.466667,CP08,17428,V,CN,F,N,N,N,Y, , , ,L,N,13, , , , , , , ,Y, , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , ,Y, , , , , , , ,5e0072c5-69ad-47b2-ba78-a19222000b14,55.3833333330669,-131.466666666733
3215,18665,18080,BAMBERTON,CA,48.55,-123.516667,154,18415,V,CN,F,N,N,N,N,N,A,A,L,L,12,L, , ,Y,N,Y,Y,Y, , , , , , , , , , , , , , , , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,c459162d-cbb3-4255-8ec5-4b17bc19cfb0,48.5500000001999,-123.516666666433
3216,18670,18080,VICTORIA HARBOR,CA,48.433333,-123.383333,154,18419,M,CB,G,N,N,N,N,Y,E,A,H,N,2,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,B,L,M,d5068852-281c-43cd-afc0-775ff1e94400,48.4333333334666,-123.383333333666
3217,18680,18080,ESQUIMALT HARBOR,CA,48.433333,-123.433333,154,18418,S,CN,G,N,N,N,Y,Y,J,J,H, ,2,L,Y, ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L,9aa00dfa-6f7e-463f-abbd-96270e4dec0e,48.4333333334666,-123.433333333566
3218,18705,18080,PORT SAN JUAN,CA,48.55,-124.433333,154,18460,V,CN,G,N,N,N,Y,N,K,F,O, ,5,M, , ,Y,N,Y, ,Y,Y, , , , , , , , , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,eafbcad1-b87f-49c1-ad71-45a2d030510b,48.5500000001999,-124.433333333367
3219,18730,18080,PORT ALBERNI,CA,49.233333,-124.816667,154,17549,S,RN,G,N,N,N,Y,N,A,C,H,K,4,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, ,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,B, ,S,0f43579b-d2b2-4f31-adca-415c9b8ded87,49.2333333336664,-124.816666666533
3220,18760,18080,UCLUELET,CA,48.95,-125.55,154,17548,V,CN,F,N,N,N,Y,N,P,M,M,N,3,M,Y, ,Y,N,Y,Y,Y, ,Y, , , , , ,Y, ,Y,Y, , ,Y,Y, , , ,Y,N, ,N, , , , , , , ,N,N,N,N,N,Y,Y,Y,Y,Y,Y,C, ,S,ec1573f5-d0f3-4828-b3d1-7264569dddbb,48.9500000002998,-125.5499999999
3221,18780,18080,CLAYOQUOT,CA,49.15,-125.916667,154,18475,V,CN,F,N,N,N,Y,N,N,M,O, ,7,M, , ,N,N,N, , , , , , , , , ,Y, , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y, , , , , , , ,4a09d704-c8a9-4688-8246-67a6d9d7d453,49.1499999999001,-125.916666667033
3222,18790,18080,AHOUSAT,CA,49.283333,-126.066667,154,17546,V,CN,F, , , , , , , ,N, ,0, , , , , , , ,Y, , , , , , , ,Y, , , ,Y, ,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y, ,Y, , , , , ,c3935609-667d-45dd-b2b1-4e5276dce1fd,49.2833333335665,-126.066666666733
3223,18805,18080,TAHSIS,CA,49.916667,-126.666667,154,17545,V,CN,E,N,N,N,Y,Y,A,A,J, ,4,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y, ,Y, ,Y,Y, , ,Y,Y, , ,N, , , , , , , ,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,C, ,S,6d218769-b2b5-4644-ba8d-b7ef2d76c31b,49.9166666662337,-126.666666666433
3224,18818,18080,BERGH COVE,CA,50.533333,-127.616667,154,17542,V,CN,G,N,N,N,Y,N,A, ,N, ,3,M, , ,Y,N,N, ,Y, , , , , , , ,Y, , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , ,Y, , , , , ,18bf9ee8-68d8-41f8-a5ae-db380832f27a,50.5333333337664,-127.616666666334
3225,18820,18080,PORT ALICE,CA,50.383333,-127.45,154,17495,S,CN,G,N,N,N,Y,N,A,A,K,K,4,L, , ,N,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, , , , , ,Y,Y, , , ,Y,N, ,N, ,Y, , , , ,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,C, , ,421f445b-1f29-47b8-b8c9-675a3b0763dc,50.3833333331668,-127.4499999997
3226,18835,18080,COAL HARBOR,CA,50.6,-127.583333,154,17542,V,CN,G,N,N,N,Y,N,D,B,M, ,7,M,Y,Y,N,N,N, ,Y, , , , , , , ,Y, ,Y, , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, ,Y,C, ,S,88aa9491-469b-4aad-87db-f92463c9b77b,50.5999999997003,-127.583333333367
3227,18840,18080,PORT HARDY,CA,50.716667,-127.483333,154,CA3548,V,CN,G,N,N,N,Y,N,A,A,M, ,3,M, , ,N,N,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y, ,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,N,Y,N,N,Y,Y,Y,Y,Y,N,Y, , , ,636dc5d1-65cb-4924-834b-3a849e41b069,50.7166666664336,-127.483333333566
3228,18850,18080,SOINTULA,CA,50.633333,-127.016667,154,CA3546,V,CN,F,N,N,N,Y,N,A,E,K,N,3,M, , ,N,N,N, ,Y, , , , , , , ,Y, , , ,Y, ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y, ,Y, , ,C, , ,6007e1a5-fc98-4790-9c86-366d8918d900,50.6333333335666,-127.016666666633
3229,18860,18080,ALERT BAY,CA,50.583333,-126.933333,154,CA3546,V,CN,F,Y,N,N,Y,N,G,H,L, ,3,L,Y,Y,N,N,N,Y,Y, , , , , , , ,Y,Y, ,Y,Y, ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , ,Y, ,Y, , ,C, , ,48f5ff52-bbfa-43a8-b12b-3240f034c7dc,50.5833333336665,-126.933333333766
3230,18872,18080,PORT MCNEILL,CA,50.583333,-127.083333,154,CA3546,V,CN,F,N,N,N,Y,N,J,F,M,J,3,M, , ,N,N,N,Y, , , , , ,Y, , ,Y, , ,Y,Y, ,Y,Y, , , ,N,Y, ,N, , , , , , , ,N,N,N,N,N,Y,Y,N,Y,N,N, , , ,c8f9276a-017e-47d6-828f-c7fc2826ce65,50.5833333336665,-127.083333333467
